852,0.009
869,0.01
813,0.01
812,0.011
840,0.009
826,0.013
838,0.009
818,0.009
842,0.011
953,0.01
858,0.011
866,0.01
869,0.01
840,0.01
831,0.008
854,0.011
879,0.009
838,0.011
824,0.01
812,0.009
790,0.012
834,0.011
890,0.013
809,0.011
860,0.013
810,0.011
888,0.012
783,0.01
868,0.011
862,0.011
790,0.011
849,0.009
855,0.012
891,0.011
801,0.012
776,0.01
862,0.011
805,0.013
834,0.012
872,0.012
861,0.014
905,0.016
820,0.014
904,0.017
907,0.013
818,0.017
887,0.014
857,0.016
866,0.016
839,0.014
855,0.015
909,0.015
928,0.013
884,0.016
877,0.014
901,0.016
861,0.015
941,0.016
889,0.015
923,0.014
1597,0.033
1594,0.037
1555,0.04
1766,0.043
1598,0.036
1679,0.035
1574,0.031
1599,0.041
1476,0.045
1595,0.04
1837,0.047
1541,0.037
1529,0.041
1534,0.037
1649,0.044
1633,0.037
1750,0.045
1636,0.037
1473,0.039
1658,0.037
1535,0.045
1635,0.04
1585,0.044
1678,0.047
1632,0.049
1652,0.05
1586,0.043
1514,0.045
1636,0.047
1586,0.04
1573,0.044
1610,0.053
1604,0.052
1624,0.047
1635,0.043
1634,0.05
1745,0.05
1616,0.043
1461,0.041
1584,0.05
1693,0.065
1580,0.058
1761,0.064
1646,0.062
1669,0.066
1631,0.064
1616,0.065
1654,0.068
1632,0.064
1580,0.056
1730,0.063
1671,0.067
1699,0.064
1681,0.059
1695,0.072
1588,0.054
1718,0.056
1542,0.063
1715,0.07
1595,0.061
3781,0.241
3999,0.281
3992,0.249
3975,0.268
3895,0.252
3938,0.241
3800,0.292
4023,0.271
3938,0.229
3783,0.238
3741,0.229
3847,0.303
4090,0.27
4007,0.289
3857,0.239
3899,0.292
3981,0.232
3831,0.243
3810,0.267
3731,0.253
3784,0.337
4028,0.322
3868,0.301
3911,0.315
4058,0.305
4022,0.348
3851,0.301
3853,0.324
3898,0.292
3970,0.309
3866,0.296
3910,0.31
3935,0.276
3876,0.29
3851,0.276
3993,0.339
3884,0.281
3888,0.277
3908,0.322
4114,0.347
3922,0.426
3928,0.399
3856,0.427
3921,0.418
3992,0.444
3942,0.455
4019,0.441
3816,0.391
3879,0.429
3998,0.485
4031,0.438
4069,0.397
4050,0.411
4219,0.442
3857,0.39
4025,0.375
3998,0.41
4114,0.382
3834,0.391
3888,0.418
7684,1.287
7637,1.366
7696,1.189
7715,1.127
7578,1.092
7728,1.466
7472,1.137
7678,1.156
7718,1.29
7758,1.076
7659,1.075
7462,1.238
7771,1.174
7898,1.264
7889,1.166
7378,1.283
7574,1.22
7602,1.157
7831,1.517
7779,1.16
7647,1.464
7958,1.939
7499,1.617
7346,1.455
7589,1.517
7870,1.536
7440,1.414
7905,1.521
7858,1.402
7590,1.584
7913,1.569
7669,1.631
7592,1.365
7891,1.503
7762,1.449
7949,1.539
7747,1.416
7666,1.353
7740,1.755
7763,1.452
7668,2.093
7756,1.828
7841,2.014
7787,2.343
7770,2.025
7773,2.128
7646,1.881
7743,1.744
7682,1.965
7670,2.122
7677,1.843
7930,1.906
7718,1.979
7643,1.98
7728,1.911
7901,2.158
7747,1.894
7608,2.12
7758,1.954
7783,2.222
15073,5.686
15016,6.738
15302,7.326
15283,6.561
15035,6.365
15212,5.724
15005,6.134
15334,6.667
15410,6.477
15222,7.625
15336,9.286
15355,7.779
14987,7.678
15006,7.813
15025,5.25
15323,5.522
14962,5.571
15038,5.808
14960,7.341
15123,7.187
14982,7.94
15146,7.762
15037,9.107
14982,6.145
15513,9.176
14911,7.692
15401,9.902
15406,8.617
15094,8.412
14920,7.629
15322,8.422
15366,9.18
15358,10.684
15016,8.394
15497,11.699
15219,7.81
15651,9.587
15054,8.284
15059,10.897
14707,8.16
15150,13.328
15050,11.471
15230,14.385
15499,14.724
15345,15.26
15252,13.621
15013,13.254
15358,12.146
15085,10.951
15357,12.471
15321,13.123
15268,11.774
15474,13.035
15377,12.808
15414,13.212
15438,12.568
15134,13.297
15303,11.293
15503,14.399
15456,15.343
37577,99.709
37541,105.617
37728,112.472
37049,109.346
37971,86.143
37019,80.234
37194,87.704
37385,120
37589,120
37685,103.392
37377,98.595
37549,113.367
37556,119.962
37081,86.87
37639,118.288
37596,84.436
37470,95.873
37665,108.422
37371,120
37660,79.485
37374,105.713
37948,108.794
37884,103.392
37600,111.329
37576,108.085
36958,103.469
37998,113.025
37576,120
37188,120
37712,120
38057,120
37486,120
37475,120
38248,120
38588,120
37804,116.098
37887,120
37325,105.442
37591,118.249
37956,119.593
37946,120
38349,120
37297,120
37938,120
37869,120
37867,120
37850,120
37267,120
37651,120
37548,120
38389,120
37499,120
37803,120
37717,120
37414,120
37704,120
37843,120
37675,120
37955,120
38231,120
76006,120
74449,120
74883,120
74193,120
74844,120
74571,120
74906,120
75496,120
74238,120
74418,120
75614,120
74798,120
74948,120
73783,120
75276,120
74762,120
74612,120
74517,120
75246,120
74918,120
75667,120
75278,120
74524,120
75433,120
75375,120
74840,120
74930,120
75489,120
74667,120
74683,120
74374,120
75102,120
75423,120
75205,120
75225,120
74174,120
74754,120
75717,120
74697,120
75198,120
74999,120
75100,120
75229,120
74979,120
75749,120
75728,120
74765,120
74790,120
74689,120
75164,120
