825,0.007
854,0.01
892,0.011
892,0.009
892,0.009
786,0.009
809,0.009
896,0.009
874,0.009
782,0.01
875,0.012
928,0.009
751,0.009
825,0.01
840,0.009
821,0.01
850,0.01
955,0.011
871,0.008
862,0.01
809,0.011
797,0.011
859,0.013
849,0.012
909,0.013
903,0.01
799,0.012
892,0.012
847,0.011
881,0.01
906,0.012
851,0.011
902,0.013
884,0.013
900,0.011
827,0.012
762,0.012
838,0.011
855,0.012
841,0.011
951,0.018
822,0.015
989,0.017
811,0.014
808,0.018
878,0.016
929,0.016
851,0.016
844,0.015
878,0.014
910,0.015
827,0.015
902,0.016
786,0.015
886,0.014
818,0.014
933,0.014
793,0.017
872,0.016
809,0.017
1638,0.047
1581,0.031
1612,0.048
1689,0.041
1609,0.036
1597,0.041
1640,0.042
1602,0.045
1464,0.035
1769,0.04
1671,0.038
1681,0.042
1581,0.055
1566,0.049
1594,0.055
1621,0.049
1588,0.046
1648,0.052
1643,0.052
1657,0.043
1615,0.062
1752,0.058
1654,0.066
1641,0.06
1529,0.056
1621,0.045
1617,0.043
1618,0.052
1557,0.047
1608,0.056
1604,0.043
1590,0.057
1606,0.051
1674,0.052
1580,0.054
1723,0.037
1631,0.045
1596,0.047
1782,0.05
1608,0.042
1597,0.062
1641,0.064
1619,0.054
1756,0.062
1724,0.058
1575,0.055
1716,0.069
1626,0.062
1604,0.057
1644,0.069
1624,0.057
1646,0.067
1673,0.057
1745,0.068
1651,0.068
1645,0.056
1601,0.068
1693,0.064
1772,0.067
1637,0.06
3929,0.265
4019,0.253
3870,0.239
3896,0.265
4041,0.258
3786,0.245
3732,0.202
4004,0.269
4000,0.307
3784,0.228
3703,0.221
3752,0.259
3835,0.233
3797,0.245
3817,0.23
3952,0.361
3941,0.328
3792,0.254
3919,0.278
4021,0.274
4054,0.327
3947,0.285
3877,0.287
3946,0.336
4068,0.431
4019,0.333
4062,0.274
4024,0.307
4087,0.339
3750,0.278
4004,0.344
4084,0.322
3717,0.316
3992,0.286
4029,0.355
3963,0.342
3921,0.345
3920,0.272
3996,0.387
3821,0.306
4025,0.44
4055,0.409
3988,0.391
4189,0.466
3906,0.432
3799,0.432
3705,0.362
3862,0.428
3849,0.372
4197,0.43
4040,0.48
4021,0.443
3915,0.463
4297,0.559
4020,0.442
3858,0.515
3898,0.535
4004,0.514
4011,0.477
4062,0.438
7748,1.088
7722,1.365
7988,1.525
7614,1.185
7902,1.189
7454,1.449
7794,1.427
7476,1.258
7571,1.176
7924,1.368
7419,1.319
7539,1.132
7903,1.448
7688,1.306
