760,1.912
654,2.668
827,1.647
719,1.633
722,1.678
713,1.751
767,2.468
735,2.057
745,2.013
712,1.787
568,2.732
770,3.202
630,1.872
814,1.658
639,1.802
662,2.756
597,1.671
685,1.731
601,1.642
752,1.664
721,2.443
777,2.498
755,2.41
801,2.435
756,2.499
760,2.888
688,3.435
833,2.832
747,4.616
649,3.057
774,4.715
784,2.637
831,2.507
861,2.689
757,2.502
728,2.961
749,3.586
811,2.528
648,2.638
787,2.579
671,4.447
742,4.89
716,4.688
767,5.146
799,4.522
856,4.338
775,4.941
768,4.194
786,4.768
721,5.036
758,4.219
838,8.376
809,6.39
684,4.382
784,4.502
790,4.567
808,4.51
710,4.283
723,5.132
803,6.052
1537,8.377
1424,7.052
1278,7.106
1387,7.614
1442,7.142
1418,7.171
1221,7.88
1367,6.942
1238,10.672
1239,10.309
1330,7.369
1372,7.327
1502,9.803
1287,8.242
1363,6.676
1354,7.74
1329,8.452
1454,6.992
1314,6.85
1420,7.349
1466,12.302
1598,10.806
1323,10.419
1504,10.145
1429,11.132
1409,11.945
1374,11.084
1299,11.531
1268,12.846
1453,11.773
1342,10.716
1414,14.282
1375,12.71
1307,16.659
1266,14.22
1420,10.078
1365,11.053
1555,10.534
1486,13.903
1367,10.387
1431,18.947
1420,19.735
1476,16.921
1382,17.158
1413,18.922
1513,20.484
1432,24.461
1365,17.846
1403,18.01
1383,19.947
1346,18.849
1421,17.687
1422,18.553
1667,17.251
1473,24.522
1437,17.883
1426,17.029
1488,21.313
1366,21.253
1515,18.943
3304,55.683
3007,51.52
3266,50.95
3179,54.041
3246,56.248
3088,59.448
3448,55.304
3463,50.456
3196,52.293
3303,50.454
3227,54.221
3499,53.541
3270,53.32
3380,53.274
3360,54.209
3281,55.147
3335,55.375
3155,57.998
3251,64.938
3207,62.681
3378,84.26
3479,83.674
3236,99.126
3181,82.61
3642,79.817
3428,78.002
3211,74.464
3271,81.158
3246,79.117
3438,77.146
3473,77.083
3466,73.966
3377,77.447
3359,80.733
3138,82.339
3252,81.959
3147,82.946
3440,84.302
3547,85.808
3620,81.969
3561,120
3566,120
3350,120
3704,120
3585,120
3538,120
3228,120
3326,120
3533,120
3296,120
3322,120
3198,120
3463,120
3552,120
3352,120
3371,120
3310,120
3304,120
3338,119.835
3274,120
6507,120
6520,120
6684,120
6139,120
6479,120
6582,120
6437,120
6131,120
6619,120
6612,120
6375,120
6438,120
6476,120
6681,120
6587,120
6142,120
6322,120
6701,120
6221,120
6156,120
6537,120
6525,120
6724,120
6325,120
6551,120
6481,120
6580,120
6524,120
6814,120
6125,120
6258,120
6550,120
6566,120
6667,120
6370,120
6528,120
6516,120
6636,120
6467,120
6471,120
6619,120
6590,120
6581,120
6532,120
6749,120
6848,120
6457,120
6502,120
6650,120
6471,120
6463,120
6406,120
6689,120
6812,120
6550,120
6835,120
6550,120
6590,120
6752,120
6339,120
12913,120
12790,120
12552,120
12764,120
12860,120
12231,120
12885,120
13083,120
12855,120
12340,120
12709,120
12273,120
12557,120
12482,120
12595,120
12553,120
12377,120
12810,120
12786,120
12469,120
12889,120
12790,120
12473,120
12594,120
12948,120
13026,120
12928,120
12565,120
12989,120
12760,120
13156,120
12526,120
12359,120
13128,120
12765,120
12344,120
12895,120
13107,120
12627,120
13119,120
12997,120
13011,120
12808,120
12936,120
12533,120
12756,120
13082,120
12971,120
13360,120
12684,120
12683,120
12722,120
13044,120
12762,120
12862,120
13290,120
12834,120
12795,120
12571,120
12813,120
31357,120
30951,120
32147,120
31245,120
30824,120
31033,120
32048,120
31126,120
30676,120
31066,120
30866,120
31709,120
31711,120
31898,120
31569,120
31514,120
31086,120
31729,120
30730,120
30603,120
31591,120
30879,120
31737,120
30935,120
31014,120
30741,120
31436,120
32001,120
30692,120
30783,120
32051,120
31439,120
31303,120
30986,120
30793,120
31005,120
31475,120
31278,120
30919,120
31687,120
31123,120
31227,120
32011,120
31950,120
31277,120
31505,120
31379,120
32106,120
31069,120
32054,120
33192,120
31368,120
31437,120
31202,120
32426,120
31133,120
31216,120
31043,120
31811,120
31405,120
61596,120
61661,120
61493,120
61212,120
62361,120
61250,120
61311,120
62550,120
61036,120
61498,120
62692,120
61850,120
62559,120
61165,120
62617,120
62101,120
61602,120
62728,120
62441,120
61167,120
61993,120
62705,120
62478,120
62691,120
62020,120
62556,120
62425,120
61693,120
61893,120
62299,120
61513,120
61208,120
61394,120
63245,120
61842,120
60884,120
62494,120
62440,120
62064,120
61697,120
61830,120
63274,120
61699,120
62576,120
62240,120
63506,120
61914,120
61672,120
62790,120
61927,120
62361,120
62555,120
62324,120
61487,120
61703,120
62203,120
61630,120
62512,120
62677,120
62561,120
122896,120
124222,120
123007,120
121643,120
123800,120
124348,120
122736,120
124527,120
123609,120
123602,120
123774,120
124117,120
122908,120
122268,120
122817,120
122054,120
123508,120
124904,120
122707,120
122883,120
123906,120
122878,120
122803,120
123364,120
123468,120
123081,120
123013,120
124338,120
123368,120
124534,120
123445,120
123554,120
123182,120
125334,120
123299,120
124641,120
124414,120
122191,120
124276,120
123365,120
123625,120
123486,120
124417,120
124909,120
125199,120
124006,120
126900,120
124757,120
124515,120
124497,120
122831,120
124493,120
124955,120
123313,120
125065,120
124165,120
124596,120
124272,120
124195,120
124859,120
306817,120
305140,120
307421,120
306475,120
308460,120
304639,120
307895,120
307963,120
306053,120
309239,120
305656,120
307370,120
304816,120
305770,120
304971,120
309162,120
306488,120
304087,120
304355,120
304605,120
305133,120
306698,120
304414,120
309749,120
307762,120
307908,120
307731,120
305627,120
306835,120
308639,120
308689,120
308281,120
307057,120
307362,120
306291,120
307979,120
306960,120
305855,120
309496,120
307368,120
308832,120
307475,120
307260,120
307020,120
307674,120
310493,120
306716,120
308490,120
306685,120
307385,120
308402,120
307772,120
307515,120
308130,120
307717,120
305801,120
309132,120
308617,120
308168,120
309221,120
608853,120
613490,120
615690,120
614866,120
613569,120
609721,120
612929,120
610362,120
612698,120
611406,120
617324,120
612472,120
611358,120
614817,120
614047,120
613773,120
613787,120
615871,120
615284,120
614784,120
613882,120
615188,120
615533,120
612000,120
610994,120
614057,120
614764,120
611346,120
614425,120
611480,120
613777,120
611946,120
612517,120
614573,120
612185,120
612883,120
612426,120
615711,120
611145,120
613991,120
613484,120
613947,120
612690,120
616223,120
617128,120
614141,120
615947,120
614064,120
615466,120
612172,120
619796,120
615070,120
613458,120
613819,120
611223,120
613267,120
614506,120
613380,120
612240,120
615758,120
