Problem1,InitialLB,Initial UB,Best Solution,Is Optimal,ERR,Run time
,861,861,861,1,0,0
,861,861,861,1,0,0
,Problem35,,,,,
,757,757,757,1,0,0
,757,757,757,1,0,0
,757,757,757,1,0,0
,Problem36,,,,,
,728,728,728,1,0,0
,728,728,728,1,0,0
,728,728,728,1,0,0
,Problem37,,,,,
,748,761,749,1,0,0.001
,748,761,749,1,0,0.001
,748,761,749,1,0,0.001
,Problem38,,,,,
,811,811,811,1,0,0
,811,811,811,1,0,0
,811,811,811,1,0,0
,Problem39,,,,,
,648,648,648,1,0,0
,648,648,648,1,0,0
,648,648,648,1,0,0
,Problem40,,,,,
,787,787,787,1,0,0
,787,787,787,1,0,0
,787,787,787,1,0,0
,Problem41,,,,,
,671,674,671,1,0,0.001
,671,674,671,1,0,0.001
,671,674,671,1,0,0.001
,Problem42,,,,,
,742,742,742,1,0,0
,742,742,742,1,0,0
,742,742,742,1,0,0
,Problem43,,,,,
,711,711,711,1,0,0
,711,711,711,1,0,0
,711,711,711,1,0,0
,Problem44,,,,,
,767,767,767,1,0,0
,767,767,767,1,0,0
,767,767,767,1,0,0
,Problem45,,,,,
,799,799,799,1,0,0
,799,799,799,1,0,0
,799,799,799,1,0,0
,Problem46,,,,,
,856,856,856,1,0,0
,856,856,856,1,0,0
,856,856,856,1,0,0
,Problem47,,,,,
,775,775,775,1,0,0
,775,775,775,1,0,0
,775,775,775,1,0,0
,Problem48,,,,,
,768,768,768,1,0,0
,768,768,768,1,0,0
,768,768,768,1,0,0
,Problem49,,,,,
,786,786,786,1,0,0
,786,786,786,1,0,0
,786,786,786,1,0,0
,Problem50,,,,,
,721,721,721,1,0,0
,721,721,721,1,0,0
,721,721,721,1,0,0
,Problem51,,,,,
,758,758,758,1,0,0
,758,758,758,1,0,0
,758,758,758,1,0,0
,Problem52,,,,,
,838,838,838,1,0,0
,838,838,838,1,0,0
,838,838,838,1,0,0
,Problem53,,,,,
,809,811,809,1,0,0.001
,809,811,809,1,0,0.001
,809,811,809,1,0,0
,Problem54,,,,,
,684,684,684,1,0,0
,684,684,684,1,0,0
,684,684,684,1,0,0
,Problem55,,,,,
,784,784,784,1,0,0
,784,784,784,1,0,0
,784,784,784,1,0,0
,Problem56,,,,,
,763,776,767,1,0,0.517
,763,776,767,1,0,0.507
,763,776,767,1,0,0.037
,Problem57,,,,,
,808,808,808,1,0,0
,808,808,808,1,0,0
,808,808,808,1,0,0
,Problem58,,,,,
,710,726,710,1,0,0.001
,710,726,710,1,0,0.001
,710,726,710,1,0,0
,Problem59,,,,,
,719,719,719,1,0,0
,719,719,719,1,0,0
,719,719,719,1,0,0
,Problem60,,,,,
,803,810,803,1,0,0
,803,810,803,1,0,0
,803,810,803,1,0,0
,Problem61,,,,,
,1531,1531,1531,1,0,0
,1531,1531,1531,1,0,0
,1531,1531,1531,1,0,0
,Problem62,,,,,
,1416,1416,1416,1,0,0
,1416,1416,1416,1,0,0
,1416,1416,1416,1,0,0
,Problem63,,,,,
,1278,1278,1278,1,0,0
,1278,1278,1278,1,0,0
,1278,1278,1278,1,0,0
,Problem64,,,,,
,1385,1396,1387,0,0.00144404,120
,1385,1396,1387,0,0.00144404,120
,1385,1396,1387,0,0.00144404,0.132
,Problem65,,,,,
,1442,1442,1442,1,0,0
,1442,1442,1442,1,0,0
,1442,1442,1442,1,0,0
,Problem66,,,,,
,1403,1403,1403,1,0,0
,1403,1403,1403,1,0,0
,1403,1403,1403,1,0,0
,Problem67,,,,,
,1221,1221,1221,1,0,0
,1221,1221,1221,1,0,0
,1221,1221,1221,1,0,0
,Problem68,,,,,
,1357,1357,1357,1,0,0
,1357,1357,1357,1,0,0
,1357,1357,1357,1,0,0
,Problem69,,,,,
,1238,1238,1238,1,0,0
,1238,1238,1238,1,0,0
,1238,1238,1238,1,0,0
,Problem70,,,,,
,1239,1239,1239,1,0,0
,1239,1239,1239,1,0,0
,1239,1239,1239,1,0,0
,Problem71,,,,,
,1330,1336,1330,1,0,0.001
,1330,1336,1330,1,0,0.001
,1330,1336,1330,1,0,0
,Problem72,,,,,
,1372,1372,1372,1,0,0
,1372,1372,1372,1,0,0
,1372,1372,1372,1,0,0
,Problem73,,,,,
,1492,1492,1492,1,0,0
,1492,1492,1492,1,0,0
,1492,1492,1492,1,0,0
,Problem74,,,,,
,1287,1287,1287,1,0,0
,1287,1287,1287,1,0,0
,1287,1287,1287,1,0,0
,Problem75,,,,,
,1363,1363,1363,1,0,0
,1363,1363,1363,1,0,0
,1363,1363,1363,1,0,0
,Problem76,,,,,
,1354,1354,1354,1,0,0
,1354,1354,1354,1,0,0
,1354,1354,1354,1,0,0
,Problem77,,,,,
,1326,1326,1326,1,0,0
,1326,1326,1326,1,0,0
,1326,1326,1326,1,0,0
,Problem78,,,,,
,1454,1454,1454,1,0,0
,1454,1454,1454,1,0,0
,1454,1454,1454,1,0,0
,Problem79,,,,,
,1314,1314,1314,1,0,0
,1314,1314,1314,1,0,0
,1314,1314,1314,1,0,0
,Problem80,,,,,
,1409,1427,1420,1,0,0
,1409,1427,1420,1,0,0
,1409,1427,1420,1,0,0
,Problem81,,,,,
,1466,1466,1466,1,0,0
,1466,1466,1466,1,0,0
,1466,1466,1466,1,0,0
,Problem82,,,,,
,1580,1580,1580,1,0,0
,1580,1580,1580,1,0,0
,1580,1580,1580,1,0,0
,Problem83,,,,,
,1318,1346,1323,1,0,0.004
,1318,1346,1323,1,0,0.004
,1318,1346,1323,1,0,0.002
,Problem84,,,,,
,1504,1504,1504,1,0,0
,1504,1504,1504,1,0,0
,1504,1504,1504,1,0,0
,Problem85,,,,,
,1429,1429,1429,1,0,0
,1429,1429,1429,1,0,0
,1429,1429,1429,1,0,0
,Problem86,,,,,
,1370,1375,1375,1,0,0.001
,1370,1375,1375,1,0,0
,1370,1375,1375,1,0,0
,Problem87,,,,,
,1374,1374,1374,1,0,0
,1374,1374,1374,1,0,0
,1374,1374,1374,1,0,0
,Problem88,,,,,
,1270,1275,1270,1,0,0.001
,1270,1275,1270,1,0,0.001
,1270,1275,1270,1,0,0.001
,Problem89,,,,,
,1268,1268,1268,1,0,0
,1268,1268,1268,1,0,0
,1268,1268,1268,1,0,0
,Problem90,,,,,
,1452,1479,1452,1,0,0.002
,1452,1479,1452,1,0,0.001
,1452,1479,1452,1,0,0.001
,Problem91,,,,,
,1333,1342,1342,0,0.00675169,120
,1333,1342,1342,0,0.00675169,120
,1333,1342,1342,0,0.00675169,0.236
,Problem92,,,,,
,1414,1414,1414,1,0,0
,1414,1414,1414,1,0,0
,1414,1414,1414,1,0,0
,Problem93,,,,,
,1375,1375,1375,1,0,0
,1375,1375,1375,1,0,0
,1375,1375,1375,1,0,0
,Problem94,,,,,
,1307,1335,1307,1,0,0.004
,1307,1335,1307,1,0,0.003
,1307,1335,1307,1,0,0.002
,Problem95,,,,,
,1266,1266,1266,1,0,0
,1266,1266,1266,1,0,0
,1266,1266,1266,1,0,0
,Problem96,,,,,
,1420,1420,1420,1,0,0
,1420,1420,1420,1,0,0
,1420,1420,1420,1,0,0
,Problem97,,,,,
,1365,1365,1365,1,0,0
,1365,1365,1365,1,0,0
,1365,1365,1365,1,0,0
,Problem98,,,,,
,1555,1555,1555,1,0,0
,1555,1555,1555,1,0,0
,1555,1555,1555,1,0,0
,Problem99,,,,,
,1477,1505,1480,1,0,0.002
,1477,1505,1480,1,0,0.002
,1477,1505,1480,1,0,0.001
,Problem100,,,,,
,1361,1391,1361,1,0,0.002
,1361,1391,1361,1,0,0.002
,1361,1391,1361,1,0,0.001
,Problem101,,,,,
,1431,1431,1431,1,0,0
,1431,1431,1431,1,0,0
,1431,1431,1431,1,0,0
,Problem102,,,,,
,1407,1407,1407,1,0,0
,1407,1407,1407,1,0,0
,1407,1407,1407,1,0,0
,Problem103,,,,,
,1476,1498,1476,1,0,0.005
,1476,1498,1476,1,0,0.004
,1476,1498,1476,1,0,0.001
,Problem104,,,,,
,1382,1382,1382,1,0,0
,1382,1382,1382,1,0,0
,1382,1382,1382,1,0,0
,Problem105,,,,,
,1413,1413,1413,1,0,0
,1413,1413,1413,1,0,0
,1413,1413,1413,1,0,0
,Problem106,,,,,
,1513,1513,1513,1,0,0
,1513,1513,1513,1,0,0
,1513,1513,1513,1,0,0
,Problem107,,,,,
,1430,1446,1432,1,0,0.005
,1430,1446,1432,1,0,0.004
,1430,1446,1432,1,0,0.003
,Problem108,,,,,
,1346,1346,1346,1,0,0
,1346,1346,1346,1,0,0
,1346,1346,1346,1,0,0
,Problem109,,,,,
,1403,1403,1403,1,0,0
,1403,1403,1403,1,0,0
,1403,1403,1403,1,0,0
,Problem110,,,,,
,1382,1382,1382,1,0,0
,1382,1382,1382,1,0,0
,1382,1382,1382,1,0,0
,Problem111,,,,,
,1345,1345,1345,1,0,0
,1345,1345,1345,1,0,0
,1345,1345,1345,1,0,0
,Problem112,,,,,
,1421,1421,1421,1,0,0
,1421,1421,1421,1,0,0
,1421,1421,1421,1,0,0
,Problem113,,,,,
,1420,1420,1420,1,0,0
,1420,1420,1420,1,0,0
,1420,1420,1420,1,0,0
,Problem114,,,,,
,1656,1656,1656,1,0,0
,1656,1656,1656,1,0,0
,1656,1656,1656,1,0,0
,Problem115,,,,,
,1473,1473,1473,1,0,0
,1473,1473,1473,1,0,0
,1473,1473,1473,1,0,0
,Problem116,,,,,
,1437,1437,1437,1,0,0
,1437,1437,1437,1,0,0
,1437,1437,1437,1,0,0
,Problem117,,,,,
,1426,1426,1426,1,0,0
,1426,1426,1426,1,0,0
,1426,1426,1426,1,0,0
,Problem118,,,,,
,1476,1476,1476,1,0,0
,1476,1476,1476,1,0,0
,1476,1476,1476,1,0,0
,Problem119,,,,,
,1362,1362,1362,1,0,0
,1362,1362,1362,1,0,0
,1362,1362,1362,1,0,0
,Problem120,,,,,
,1515,1515,1515,1,0,0
,1515,1515,1515,1,0,0
,1515,1515,1515,1,0,0
,Problem121,,,,,
,3290,3302,3302,0,0.00364742,120
,3290,3302,3302,0,0.00364742,120
,3290,3302,3302,0,0.00364742,1.819
,Problem122,,,,,
,2994,3023,3005,1,0,0.011
,2994,3023,3005,1,0,0.01
,2994,3023,3005,1,0,0.01
,Problem123,,,,,
,3259,3259,3259,1,0,0
,3259,3259,3259,1,0,0
,3259,3259,3259,1,0,0
,Problem124,,,,,
,3179,3179,3179,1,0,0
,3179,3179,3179,1,0,0
,3179,3179,3179,1,0,0
,Problem125,,,,,
,3233,3240,3240,0,0.00216517,120
,3233,3240,3240,0,0.00216517,120
,3233,3240,3240,0,0.00216517,1.752
,Problem126,,,,,
,3084,3084,3084,1,0,0
,3084,3084,3084,1,0,0
,3084,3084,3084,1,0,0
,Problem127,,,,,
,3448,3448,3448,1,0,0
,3448,3448,3448,1,0,0
,3448,3448,3448,1,0,0
,Problem128,,,,,
,3406,3476,3423,1,0,0.032
,3406,3476,3423,1,0,0.027
,3406,3476,3423,1,0,0.018
,Problem129,,,,,
,3196,3196,3196,1,0,0
,3196,3196,3196,1,0,0
,3196,3196,3196,1,0,0
,Problem130,,,,,
,3303,3303,3303,1,0,0
,3303,3303,3303,1,0,0
,3303,3303,3303,1,0,0
,Problem131,,,,,
,3227,3227,3227,1,0,0
,3227,3227,3227,1,0,0
,3227,3227,3227,1,0,0
,Problem132,,,,,
,3499,3499,3499,1,0,0
,3499,3499,3499,1,0,0
,3499,3499,3499,1,0,0
,Problem133,,,,,
,3263,3263,3263,1,0,0
,3263,3263,3263,1,0,0
,3263,3263,3263,1,0,0
,Problem134,,,,,
,3379,3379,3379,1,0,0
,3379,3379,3379,1,0,0
,3379,3379,3379,1,0,0
,Problem135,,,,,
,3337,3337,3337,1,0,0
,3337,3337,3337,1,0,0
,3337,3337,3337,1,0,0
,Problem136,,,,,
,3277,3277,3277,1,0,0
,3277,3277,3277,1,0,0
,3277,3277,3277,1,0,0
,Problem137,,,,,
,3331,3331,3331,1,0,0
,3331,3331,3331,1,0,0
,3331,3331,3331,1,0,0
,Problem138,,,,,
,3155,3155,3155,1,0,0
,3155,3155,3155,1,0,0
,3155,3155,3155,1,0,0
,Problem139,,,,,
,3243,3243,3243,1,0,0
,3243,3243,3243,1,0,0
,3243,3243,3243,1,0,0
,Problem140,,,,,
,3207,3207,3207,1,0,0
,3207,3207,3207,1,0,0
,3207,3207,3207,1,0,0
,Problem141,,,,,
,3364,3364,3364,1,0,0
,3364,3364,3364,1,0,0
,3364,3364,3364,1,0,0
,Problem142,,,,,
,3479,3479,3479,1,0,0
,3479,3479,3479,1,0,0
,3479,3479,3479,1,0,0
,Problem143,,,,,
,3225,3233,3228,1,0,0.008
,3225,3233,3228,1,0,0.008
,3225,3233,3228,1,0,0.008
,Problem144,,,,,
,3172,3172,3172,1,0,0
,3172,3172,3172,1,0,0
,3172,3172,3172,1,0,0
,Problem145,,,,,
,3635,3635,3635,1,0,0
,3635,3635,3635,1,0,0
,3635,3635,3635,1,0,0
,Problem146,,,,,
,3427,3427,3427,1,0,0
,3427,3427,3427,1,0,0
,3427,3427,3427,1,0,0
,Problem147,,,,,
,3178,3230,3197,1,0,0.026
,3178,3230,3197,1,0,0.025
,3178,3230,3197,1,0,0.012
,Problem148,,,,,
,3269,3269,3269,1,0,0
,3269,3269,3269,1,0,0
,3269,3269,3269,1,0,0
,Problem149,,,,,
,3237,3237,3237,1,0,0
,3237,3237,3237,1,0,0
,3237,3237,3237,1,0,0
,Problem150,,,,,
,3438,3438,3438,1,0,0
,3438,3438,3438,1,0,0
,3438,3438,3438,1,0,0
,Problem151,,,,,
,3471,3471,3471,1,0,0
,3471,3471,3471,1,0,0
,3471,3471,3471,1,0,0
,Problem152,,,,,
,3458,3458,3458,1,0,0
,3458,3458,3458,1,0,0
,3458,3458,3458,1,0,0
,Problem153,,,,,
,3375,3375,3375,1,0,0
,3375,3375,3375,1,0,0
,3375,3375,3375,1,0,0
,Problem154,,,,,
,3355,3355,3355,1,0,0
,3355,3355,3355,1,0,0
,3355,3355,3355,1,0,0
,Problem155,,,,,
,3136,3136,3136,1,0,0
,3136,3136,3136,1,0,0
,3136,3136,3136,1,0,0
,Problem156,,,,,
,3249,3249,3249,1,0,0
,3249,3249,3249,1,0,0
,3249,3249,3249,1,0,0
,Problem157,,,,,
,3144,3154,3144,1,0,0.005
,3144,3154,3144,1,0,0.004
,3144,3154,3144,1,0,0.004
,Problem158,,,,,
,3435,3435,3435,1,0,0
,3435,3435,3435,1,0,0
,3435,3435,3435,1,0,0
,Problem159,,,,,
,3547,3547,3547,1,0,0
,3547,3547,3547,1,0,0
,3547,3547,3547,1,0,0
,Problem160,,,,,
,3620,3620,3620,1,0,0
,3620,3620,3620,1,0,0
,3620,3620,3620,1,0,0
,Problem161,,,,,
,3561,3579,3561,1,0,0.019
,3561,3579,3561,1,0,0.019
,3561,3579,3561,1,0,0.007
,Problem162,,,,,
,3566,3566,3566,1,0,0
,3566,3566,3566,1,0,0
,3566,3566,3566,1,0,0
,Problem163,,,,,
,3346,3346,3346,1,0,0
,3346,3346,3346,1,0,0
,3346,3346,3346,1,0,0
,Problem164,,,,,
,3692,3692,3692,1,0,0
,3692,3692,3692,1,0,0
,3692,3692,3692,1,0,0
,Problem165,,,,,
,3581,3581,3581,1,0,0
,3581,3581,3581,1,0,0
,3581,3581,3581,1,0,0
,Problem166,,,,,
,3529,3538,3529,1,0,0.044
,3529,3538,3529,1,0,0.043
,3529,3538,3529,1,0,0.033
,Problem167,,,,,
,3219,3219,3219,1,0,0
,3219,3219,3219,1,0,0
,3219,3219,3219,1,0,0
,Problem168,,,,,
,3315,3315,3315,1,0,0
,3315,3315,3315,1,0,0
,3315,3315,3315,1,0,0
,Problem169,,,,,
,3510,3563,3514,1,0,0.047
,3510,3563,3514,1,0,0.047
,3510,3563,3514,1,0,0.04
,Problem170,,,,,
,3296,3296,3296,1,0,0
,3296,3296,3296,1,0,0
,3296,3296,3296,1,0,0
,Problem171,,,,,
,3322,3326,3322,1,0,0.008
,3322,3326,3322,1,0,0.007
,3322,3326,3322,1,0,0.007
,Problem172,,,,,
,3198,3198,3198,1,0,0
,3198,3198,3198,1,0,0
,3198,3198,3198,1,0,0
,Problem173,,,,,
,3448,3474,3448,1,0,0.019
,3448,3474,3448,1,0,0.018
,3448,3474,3448,1,0,0.007
,Problem174,,,,,
,3552,3552,3552,1,0,0
,3552,3552,3552,1,0,0
,3552,3552,3552,1,0,0
,Problem175,,,,,
,3342,3342,3342,1,0,0
,3342,3342,3342,1,0,0
,3342,3342,3342,1,0,0
,Problem176,,,,,
,3371,3371,3371,1,0,0
,3371,3371,3371,1,0,0
,3371,3371,3371,1,0,0
,Problem177,,,,,
,3302,3302,3302,1,0,0
,3302,3302,3302,1,0,0
,3302,3302,3302,1,0,0
,Problem178,,,,,
,3267,3304,3282,1,0,0.044
,3267,3304,3282,1,0,0.044
,3267,3304,3282,1,0,0.034
,Problem179,,,,,
,3338,3338,3338,1,0,0
,3338,3338,3338,1,0,0
,3338,3338,3338,1,0,0
,Problem180,,,,,
,3245,3268,3256,1,0,0.058
,3245,3268,3256,1,0,0.047
,3245,3268,3256,1,0,0.047
,Problem181,,,,,
,6507,6507,6507,1,0,0
,6507,6507,6507,1,0,0
,6507,6507,6507,1,0,0
,Problem182,,,,,
,6519,6519,6519,1,0,0
,6519,6519,6519,1,0,0
,6519,6519,6519,1,0,0
,Problem183,,,,,
,6682,6682,6682,1,0,0
,6682,6682,6682,1,0,0
,6682,6682,6682,1,0,0
,Problem184,,,,,
,6135,6135,6135,1,0,0
,6135,6135,6135,1,0,0
,6135,6135,6135,1,0,0
,Problem185,,,,,
,6479,6479,6479,1,0,0
,6479,6479,6479,1,0,0
,6479,6479,6479,1,0,0
,Problem186,,,,,
,6572,6572,6572,1,0,0
,6572,6572,6572,1,0,0
,6572,6572,6572,1,0,0
,Problem187,,,,,
,6437,6437,6437,1,0,0
,6437,6437,6437,1,0,0
,6437,6437,6437,1,0,0
,Problem188,,,,,
,6131,6142,6131,1,0,0.019
,6131,6142,6131,1,0,0.01
,6131,6142,6131,1,0,0.01
,Problem189,,,,,
,6619,6624,6619,1,0,0.012
,6619,6624,6619,1,0,0.011
,6619,6624,6619,1,0,0.01
,Problem190,,,,,
,6599,6599,6599,1,0,0
,6599,6599,6599,1,0,0
,6599,6599,6599,1,0,0
,Problem191,,,,,
,6370,6370,6370,1,0,0
,6370,6370,6370,1,0,0
,6370,6370,6370,1,0,0
,Problem192,,,,,
,6423,6423,6423,1,0,0
,6423,6423,6423,1,0,0
,6423,6423,6423,1,0,0
,Problem193,,,,,
,6474,6474,6474,1,0,0
,6474,6474,6474,1,0,0
,6474,6474,6474,1,0,0
,Problem194,,,,,
,6681,6681,6681,1,0,0
,6681,6681,6681,1,0,0
,6681,6681,6681,1,0,0
,Problem195,,,,,
,6584,6584,6584,1,0,0
,6584,6584,6584,1,0,0
,6584,6584,6584,1,0,0
,Problem196,,,,,
,6142,6142,6142,1,0,0
,6142,6142,6142,1,0,0
,6142,6142,6142,1,0,0
,Problem197,,,,,
,6320,6320,6320,1,0,0
,6320,6320,6320,1,0,0
,6320,6320,6320,1,0,0
,Problem198,,,,,
,6701,6701,6701,1,0,0
,6701,6701,6701,1,0,0
,6701,6701,6701,1,0,0
,Problem199,,,,,
,6216,6216,6216,1,0,0
,6216,6216,6216,1,0,0
,6216,6216,6216,1,0,0
,Problem200,,,,,
,6152,6152,6152,1,0,0
,6152,6152,6152,1,0,0
,6152,6152,6152,1,0,0
,Problem201,,,,,
,6536,6536,6536,1,0,0
,6536,6536,6536,1,0,0
,6536,6536,6536,1,0,0
,Problem202,,,,,
,6522,6522,6522,1,0,0
,6522,6522,6522,1,0,0
,6522,6522,6522,1,0,0
,Problem203,,,,,
,6724,6724,6724,1,0,0
,6724,6724,6724,1,0,0
,6724,6724,6724,1,0,0
,Problem204,,,,,
,6325,6325,6325,1,0,0
,6325,6325,6325,1,0,0
,6325,6325,6325,1,0,0
,Problem205,,,,,
,6539,6539,6539,1,0,0
,6539,6539,6539,1,0,0
,6539,6539,6539,1,0,0
,Problem206,,,,,
,6480,6480,6480,1,0,0
,6480,6480,6480,1,0,0
,6480,6480,6480,1,0,0
,Problem207,,,,,
,6537,6543,6537,1,0,0.034
,6537,6543,6537,1,0,0.034
,6537,6543,6537,1,0,0.032
,Problem208,,,,,
,6524,6524,6524,1,0,0
,6524,6524,6524,1,0,0
,6524,6524,6524,1,0,0
,Problem209,,,,,
,6811,6811,6811,1,0,0
,6811,6811,6811,1,0,0
,6811,6811,6811,1,0,0
,Problem210,,,,,
,6125,6125,6125,1,0,0
,6125,6125,6125,1,0,0
,6125,6125,6125,1,0,0
,Problem211,,,,,
,6256,6256,6256,1,0,0
,6256,6256,6256,1,0,0
,6256,6256,6256,1,0,0
,Problem212,,,,,
,6547,6547,6547,1,0,0
,6547,6547,6547,1,0,0
,6547,6547,6547,1,0,0
,Problem213,,,,,
,6555,6578,6555,1,0,0.069
,6555,6578,6555,1,0,0.068
,6555,6578,6555,1,0,0.017
,Problem214,,,,,
,6665,6665,6665,1,0,0
,6665,6665,6665,1,0,0
,6665,6665,6665,1,0,0
,Problem215,,,,,
,6370,6370,6370,1,0,0
,6370,6370,6370,1,0,0
,6370,6370,6370,1,0,0
,Problem216,,,,,
,6505,6571,6509,1,0,0.112
,6505,6571,6509,1,0,0.109
,6505,6571,6509,1,0,0.059
,Problem217,,,,,
,6488,6515,6488,1,0,0.031
,6488,6515,6488,1,0,0.029
,6488,6515,6488,1,0,0.017
,Problem218,,,,,
,6636,6636,6636,1,0,0
,6636,6636,6636,1,0,0
,6636,6636,6636,1,0,0
,Problem219,,,,,
,6465,6487,6467,1,0,0.042
,6465,6487,6467,1,0,0.04
,6465,6487,6467,1,0,0.016
,Problem220,,,,,
,6469,6469,6469,1,0,0
,6469,6469,6469,1,0,0
,6469,6469,6469,1,0,0
,Problem221,,,,,
,6608,6608,6608,1,0,0
,6608,6608,6608,1,0,0
,6608,6608,6608,1,0,0
,Problem222,,,,,
,6590,6590,6590,1,0,0
,6590,6590,6590,1,0,0
,6590,6590,6590,1,0,0
,Problem223,,,,,
,6581,6581,6581,1,0,0
,6581,6581,6581,1,0,0
,6581,6581,6581,1,0,0
,Problem224,,,,,
,6532,6532,6532,1,0,0
,6532,6532,6532,1,0,0
,6532,6532,6532,1,0,0
,Problem225,,,,,
,6744,6744,6744,1,0,0
,6744,6744,6744,1,0,0
,6744,6744,6744,1,0,0
,Problem226,,,,,
,6826,6826,6826,1,0,0
,6826,6826,6826,1,0,0
,6826,6826,6826,1,0,0
,Problem227,,,,,
,6456,6456,6456,1,0,0
,6456,6456,6456,1,0,0
,6456,6456,6456,1,0,0
,Problem228,,,,,
,6502,6502,6502,1,0,0
,6502,6502,6502,1,0,0
,6502,6502,6502,1,0,0
,Problem229,,,,,
,6648,6648,6648,1,0,0
,6648,6648,6648,1,0,0
,6648,6648,6648,1,0,0
,Problem230,,,,,
,6470,6470,6470,1,0,0
,6470,6470,6470,1,0,0
,6470,6470,6470,1,0,0
,Problem231,,,,,
,6463,6463,6463,1,0,0
,6463,6463,6463,1,0,0
,6463,6463,6463,1,0,0
,Problem232,,,,,
,6404,6404,6404,1,0,0
,6404,6404,6404,1,0,0
,6404,6404,6404,1,0,0
,Problem233,,,,,
,6681,6681,6681,1,0,0
,6681,6681,6681,1,0,0
,6681,6681,6681,1,0,0
,Problem234,,,,,
,6805,6805,6805,1,0,0
,6805,6805,6805,1,0,0
,6805,6805,6805,1,0,0
,Problem235,,,,,
,6546,6546,6546,1,0,0
,6546,6546,6546,1,0,0
,6546,6546,6546,1,0,0
,Problem236,,,,,
,6833,6833,6833,1,0,0
,6833,6833,6833,1,0,0
,6833,6833,6833,1,0,0
,Problem237,,,,,
,6539,6539,6539,1,0,0
,6539,6539,6539,1,0,0
,6539,6539,6539,1,0,0
,Problem238,,,,,
,6587,6587,6587,1,0,0
,6587,6587,6587,1,0,0
,6587,6587,6587,1,0,0
,Problem239,,,,,
,6751,6751,6751,1,0,0
,6751,6751,6751,1,0,0
,6751,6751,6751,1,0,0
,Problem240,,,,,
,6336,6336,6336,1,0,0
,6336,6336,6336,1,0,0
,6336,6336,6336,1,0,0
,Problem241,,,,,
